"","outcome","weather","added_var","n_obs","df","f_value","p_value","r2_base","r2_ext","delta_r2","p_corrected"
"175","MD_Mean","t2m_at_age","ASD",30711,1,0.0522562012466278,0.819184337419758,0.223062366876527,0.223063689429794,1.32255326726338e-06,0.899104760582661
"176","MD_Mean","t2m_at_age","BIP",30711,1,4.99692526487879,0.0253995510901022,0.223062366876527,0.223188813793016,0.000126446916489581,0.126885489005188
"177","MD_Mean","t2m_at_age","MDD",30711,1,6.72869625675196,0.00949189769552658,0.223062366876527,0.223232626558527,0.000170259682000184,0.0677423325935048
"178","MD_Mean","t2m_at_age","OCD",30711,1,0.169646168975146,0.680429335875825,0.223062366876527,0.223066660438472,4.29356194558972e-06,0.824847024544362
"179","MD_Mean","t2m_at_age","SCZ",30711,1,2.61579199214902,0.105814962777649,0.223062366876527,0.223128564481581,6.619760505433e-05,0.345209952940917
"180","MD_Mean","t2m_at_age","AD",30711,1,0.755301482067433,0.384809718056825,0.223062366876527,0.223081482379419,1.91155028928247e-05,0.607675987279694
"181","MD_Mean","u10_at_age","RDS1",28817,1,6.76411245477976,0.00930566886463915,0.219636217117399,0.219819428793509,0.000183211676110073,0.0677423325935048
"182","MD_Mean","u10_at_age","N1",25080,1,0.320030357442762,0.571594465429821,0.21167835448031,0.211688418853274,1.00643729640526e-05,0.779446998313392
"183","MD_Mean","u10_at_age","ANX",30711,1,2.25607889254913,0.133100956166089,0.223291780642102,0.223348858831119,5.70781890177341e-05,0.350441883789782
"184","MD_Mean","u10_at_age","ADHD",30711,1,0.12718201917335,0.721374350513518,0.223291780642102,0.223294998536114,3.21789401228068e-06,0.824847024544362
"185","MD_Mean","u10_at_age","ASD",30711,1,0.027638388453119,0.867962902744526,0.223291780642102,0.223292479936654,6.9929455190354e-07,0.931068668021542
"186","MD_Mean","u10_at_age","BIP",30711,1,4.9728583834441,0.0257552639601483,0.223291780642102,0.223417581488747,0.000125800846645652,0.126885489005188
"187","MD_Mean","u10_at_age","MDD",30711,1,6.74194013066042,0.00942170359537306,0.223291780642102,0.223462324993984,0.000170544351882629,0.0677423325935048
"188","MD_Mean","u10_at_age","OCD",30711,1,0.158035297462463,0.690974613732494,0.223291780642102,0.223295779165868,3.99852376636867e-06,0.824847024544362
"189","MD_Mean","u10_at_age","SCZ",30711,1,2.60589602662361,0.106477245285232,0.223291780642102,0.223357708359279,6.59277171768669e-05,0.345209952940917
"190","MD_Mean","u10_at_age","AD",30711,1,0.756175744842624,0.384534768603755,0.223291780642102,0.223310912619728,1.91319776259302e-05,0.607675987279694
"191","MD_Mean","v10_at_age","RDS1",28817,1,6.56355791747685,0.0104138458968092,0.220346809384469,0.220524428224235,0.000177618839765664,0.0677423325935048
"192","MD_Mean","v10_at_age","N1",25080,1,0.341398955166958,0.559028087555694,0.212938731022807,0.21294945022476,1.07192019530022e-05,0.764628083282865
"193","MD_Mean","v10_at_age","ANX",30711,1,2.32489128409124,0.127329416860412,0.224039556216055,0.224098318580262,5.87623642075707e-05,0.347291096503175
"194","MD_Mean","v10_at_age","ADHD",30711,1,0.113517274993443,0.736177062869009,0.224039556216055,0.224042425607851,2.8693917960565e-06,0.825105051783447
"195","MD_Mean","v10_at_age","ASD",30711,1,0.0458535259257598,0.830443700738273,0.224039556216055,0.2240407152645,1.15904844549819e-06,0.91035241250237
"196","MD_Mean","v10_at_age","BIP",30711,1,5.09199499570815,0.0240435280577537,0.224039556216055,0.224168246404563,0.000128690188508029,0.126885489005188
"197","MD_Mean","v10_at_age","MDD",30711,1,6.62276910531427,0.0100729659735027,0.224039556216055,0.224206925373874,0.000167369157819758,0.0677423325935048
"198","MD_Mean","v10_at_age","OCD",30711,1,0.165512029721264,0.68413444104122,0.224039556216055,0.224043739879342,4.18366328711062e-06,0.824847024544362
"199","MD_Mean","v10_at_age","SCZ",30711,1,2.50011772732296,0.113848090341367,0.224039556216055,0.224102747123491,6.31909074368664e-05,0.345660383909541
"200","MD_Mean","v10_at_age","AD",30711,1,0.798520143347448,0.371543196269368,0.224039556216055,0.224059740069322,2.01838532669363e-05,0.600950032508508
"201","MD_Mean","sp_at_age","RDS1",28817,1,6.74344372817569,0.00941406304741469,0.219208761267773,0.219391513295402,0.000182752027629074,0.0677423325935048
"202","MD_Mean","sp_at_age","N1",25080,1,0.357168126266445,0.55008860624894,0.211386702947694,0.211397939374884,1.12364271896426e-05,0.75584693988404
"203","MD_Mean","sp_at_age","ANX",30711,1,2.35971328079897,0.124515376938404,0.222817758203983,0.22287749454827,5.97363442869647e-05,0.347291096503175
"204","MD_Mean","sp_at_age","ADHD",30711,1,0.114544868654953,0.73503034853842,0.222817758203983,0.222820658129243,2.89992526011917e-06,0.824847024544362
"205","MD_Mean","sp_at_age","ASD",30711,1,0.0406663758119603,0.840184607857674,0.222817758203983,0.222818787754548,1.02955056524578e-06,0.918792402274492
"206","MD_Mean","sp_at_age","BIP",30711,1,4.99952022017746,0.0253615031306235,0.222817758203983,0.222944310605811,0.000126552401828461,0.126885489005188
"207","MD_Mean","sp_at_age","MDD",30711,1,6.76478494408044,0.0093018704930736,0.222817758203983,0.222988984746994,0.000171226543011549,0.0677423325935048
"208","MD_Mean","sp_at_age","OCD",30711,1,0.16906854473691,0.680943821805625,0.222817758203983,0.22282203849413,4.28029014770681e-06,0.824847024544362
"209","MD_Mean","sp_at_age","SCZ",30711,1,2.60649861787717,0.106436787440953,0.222817758203983,0.222883741409858,6.59832058748366e-05,0.345209952940917
"210","MD_Mean","sp_at_age","AD",30711,1,0.766318264933409,0.381365291034597,0.222817758203983,0.22283715862356,1.94004195770425e-05,0.607675987279694
"211","MD_Mean","avg_slhtf_at_age","RDS1",28817,1,6.41997454697884,0.0112896326494243,0.220513503488838,0.220687200487068,0.000173696998229722,0.0681924119763882
"212","MD_Mean","avg_slhtf_at_age","N1",25080,1,0.321087795859739,0.570959725070942,0.212457115642644,0.212467203294532,1.00876518873694e-05,0.779446998313392
"213","MD_Mean","avg_slhtf_at_age","ANX",30711,1,2.45516192219359,0.11714939607754,0.224067913789875,0.224129966254642,6.20524647672316e-05,0.347291096503175
"214","MD_Mean","avg_slhtf_at_age","ADHD",30711,1,0.125892625217571,0.722731745703818,0.224067913789875,0.224071095877527,3.18208765140437e-06,0.824847024544362
"215","MD_Mean","avg_slhtf_at_age","ASD",30711,1,0.038866254254347,0.843715169788704,0.224067913789875,0.224068896184023,9.82394148363319e-07,0.921533559235234
"216","MD_Mean","avg_slhtf_at_age","BIP",30711,1,4.83526565746809,0.0278907763093987,0.224067913789875,0.224190112203687,0.000122198413811558,0.127418809987064
"217","MD_Mean","avg_slhtf_at_age","MDD",30711,1,6.86146832713547,0.00881174548102512,0.224067913789875,0.224241307616746,0.000173393826871149,0.0677423325935048
"218","MD_Mean","avg_slhtf_at_age","OCD",30711,1,0.216790798054516,0.641499427681694,0.224067913789875,0.224073393422042,5.47963216732117e-06,0.824847024544362
"219","MD_Mean","avg_slhtf_at_age","SCZ",30711,1,2.4755498481967,0.115639305734832,0.224067913789875,0.224130481503366,6.25677134906688e-05,0.346436249547103
"220","MD_Mean","avg_slhtf_at_age","AD",30711,1,0.767986294821595,0.380847587260893,0.224067913789875,0.22408732516196,1.94113720846933e-05,0.607675987279694
"221","MD_Mean","avg_snswrf_at_age","RDS1",28817,1,6.44370287527904,0.0111398502487097,0.221825085689648,0.221999131184556,0.00017404549490882,0.0677423325935048
"222","MD_Mean","avg_snswrf_at_age","N1",25080,1,0.37784253024933,0.538765724567213,0.21434027071233,0.214352113022359,1.18423100292087e-05,0.742556128806266
"223","MD_Mean","avg_snswrf_at_age","ANX",30711,1,2.33998896674731,0.126100750812002,0.225525373627958,0.225584404312354,5.90306843959443e-05,0.347291096503175
"224","MD_Mean","avg_snswrf_at_age","ADHD",30711,1,0.144418660835186,0.703929818484926,0.225525373627958,0.225529017124674,3.64349671647113e-06,0.824847024544362
"225","MD_Mean","avg_snswrf_at_age","ASD",30711,1,0.0564294177099993,0.812232674692918,0.225525373627958,0.225526797273533,1.42364557498276e-06,0.896944057943099
"226","MD_Mean","avg_snswrf_at_age","BIP",30711,1,5.21500011010008,0.022399644389112,0.225525373627958,0.225656919632563,0.000131546004605215,0.120425655141867
"227","MD_Mean","avg_snswrf_at_age","MDD",30711,1,6.8928054984757,0.00865862411225351,0.225525373627958,0.22569923200932,0.000173858381362912,0.0677423325935048
"228","MD_Mean","avg_snswrf_at_age","OCD",30711,1,0.169315265180089,0.68072394406948,0.225525373627958,0.225529645230456,4.27160249821812e-06,0.824847024544362
"229","MD_Mean","avg_snswrf_at_age","SCZ",30711,1,2.71703655583208,0.0992924200670447,0.225525373627958,0.225593915215078,6.85415871202744e-05,0.343346633029168
"230","MD_Mean","avg_snswrf_at_age","AD",30711,1,0.817278112528072,0.365984279729372,0.225525373627958,0.225545992049674,2.06184217165784e-05,0.600950032508508
"231","MD_Mean","avg_sdlwrf_at_age","RDS1",28817,1,6.90928593506607,0.00857947276316385,0.219530697863266,0.21971786604732,0.000187168184054287,0.0677423325935048
"232","MD_Mean","avg_sdlwrf_at_age","N1",25080,1,0.41544316263019,0.519225518141036,0.211937397258301,0.211950457847685,1.30605893844671e-05,0.722261153519216
"233","MD_Mean","avg_sdlwrf_at_age","ANX",30711,1,2.33049399781038,0.126871914699723,0.223117661320469,0.223176635266292,5.89739458228544e-05,0.347291096503175
"234","MD_Mean","avg_sdlwrf_at_age","ADHD",30711,1,0.129753387841397,0.71869035014172,0.223117661320469,0.223120945009613,3.2836891435406e-06,0.824847024544362
"235","MD_Mean","avg_sdlwrf_at_age","ASD",30711,1,0.0548611763774728,0.814812158336948,0.223117661320469,0.22311904970417,1.38838370053462e-06,0.897589892904838
"236","MD_Mean","avg_sdlwrf_at_age","BIP",30711,1,4.96649339329851,0.0258502022259626,0.223117661320469,0.223243329340309,0.000125668019839459,0.126885489005188
"237","MD_Mean","avg_sdlwrf_at_age","MDD",30711,1,6.7150974700263,0.00956453049667943,0.223117661320469,0.223287564887736,0.000169903567266927,0.0677423325935048
"238","MD_Mean","avg_sdlwrf_at_age","OCD",30711,1,0.172802380900438,0.67763606396456,0.223117661320469,0.223122034451035,4.37313056603217e-06,0.824847024544362
"239","MD_Mean","avg_sdlwrf_at_age","SCZ",30711,1,2.60360053349837,0.106631518797306,0.223117661320469,0.223183545734267,6.58844137975678e-05,0.345209952940917
"240","MD_Mean","avg_sdlwrf_at_age","AD",30711,1,0.755137060728964,0.384861458610473,0.223117661320469,0.223136771302068,1.91099815984308e-05,0.607675987279694
"241","MD_Mean","avg_lsprate_at_age","RDS1",28817,1,6.53027651741071,0.0106104368502295,0.219806489646196,0.219983330520377,0.000176840874180351,0.0677423325935048
"242","MD_Mean","avg_lsprate_at_age","N1",25080,1,0.35249259075867,0.552710872345948,0.212036583893331,0.212047664092807,1.1080199476543e-05,0.758292355352672
"243","MD_Mean","avg_lsprate_at_age","ANX",30711,1,2.47250202062073,0.115863679015198,0.223464917769792,0.223527457020931,6.25392511392486e-05,0.346436249547103
"244","MD_Mean","avg_lsprate_at_age","ADHD",30711,1,0.125523101216571,0.723122199938308,0.223464917769792,0.223468092982938,3.17521314618929e-06,0.824847024544362
"245","MD_Mean","avg_lsprate_at_age","ASD",30711,1,0.0360709733772032,0.849370255617807,0.223464917769792,0.22346583021827,9.12448477607963e-07,0.925463958905601
"246","MD_Mean","avg_lsprate_at_age","BIP",30711,1,4.98425336391148,0.0255862034853037,0.223464917769792,0.22359097872738,0.000126060957588381,0.126885489005188
"247","MD_Mean","avg_lsprate_at_age","MDD",30711,1,6.82330990482354,0.00900194667440473,0.223464917769792,0.223637481521895,0.000172563752103255,0.0677423325935048
"248","MD_Mean","avg_lsprate_at_age","OCD",30711,1,0.170076639892954,0.680046584242149,0.223464917769792,0.223469219996186,4.30222639380418e-06,0.824847024544362
"249","MD_Mean","avg_lsprate_at_age","SCZ",30711,1,2.55529259666722,0.109935753091102,0.223464917769792,0.223529550944266,6.46331744739992e-05,0.345660383909541
"250","MD_Mean","avg_lsprate_at_age","AD",30711,1,0.774460484681268,0.378847582088383,0.223464917769792,0.223484507989491,1.95902196985231e-05,0.606695416155773
"251","MD_Mean","uvb_at_age","RDS1",28817,1,6.46263935651609,0.0110217797958166,0.221908173535129,0.22208271175493,0.000174538219800208,0.0677423325935048
"252","MD_Mean","uvb_at_age","N1",25080,1,0.381576103708005,0.536766548609436,0.214443483562148,0.214455441316646,1.19577544975547e-05,0.740935587347515
"253","MD_Mean","uvb_at_age","ANX",30711,1,2.34265652348816,0.125885035644793,0.225602903713311,0.225661995770676,5.90920573650677e-05,0.347291096503175
"254","MD_Mean","uvb_at_age","ADHD",30711,1,0.145859831171527,0.702526315469141,0.225602903713311,0.225606583200347,3.67948703616783e-06,0.824847024544362
"255","MD_Mean","uvb_at_age","ASD",30711,1,0.0573696712732755,0.810704246631264,0.225602903713311,0.225604350935404,1.44722209338699e-06,0.896356222303223
"256","MD_Mean","uvb_at_age","BIP",30711,1,5.20881499545225,0.0224794556264818,0.225602903713311,0.225734280574664,0.000131376861352811,0.120425655141867
"257","MD_Mean","uvb_at_age","MDD",30711,1,6.88578070979032,0.00869271049286966,0.225602903713311,0.225776567560342,0.000173663847031075,0.0677423325935048
"258","MD_Mean","uvb_at_age","OCD",30711,1,0.170568365738202,0.679610060858719,0.225602903713311,0.225607206498939,4.30278562860154e-06,0.824847024544362
"259","MD_Mean","uvb_at_age","SCZ",30711,1,2.71951728334171,0.099138221842165,0.225602903713311,0.225671501007466,6.85972941557866e-05,0.343346633029168
"260","MD_Mean","uvb_at_age","AD",30711,1,0.817669514886558,0.365869523189294,0.225602903713311,0.225623529944095,2.06262307841376e-05,0.600950032508508
"261","MD_Mean","avg_sdirswrf_at_age","RDS1",28817,1,6.46038514774118,0.0110357673720552,0.221325723506519,0.221500331467084,0.000174607960564926,0.0677423325935048
"262","MD_Mean","avg_sdirswrf_at_age","N1",25080,1,0.363579605578273,0.54653035918689,0.213774739617391,0.213786143108993,1.140349160203e-05,0.752105998881042
"263","MD_Mean","avg_sdirswrf_at_age","ANX",30711,1,2.32231574547098,0.127540343883088,0.22500648716683,0.225065111295234,5.86241284043221e-05,0.347291096503175
"264","MD_Mean","avg_sdirswrf_at_age","ADHD",30711,1,0.140275828967011,0.708009541916016,0.22500648716683,0.225010028516777,3.54134994759447e-06,0.824847024544362
"265","MD_Mean","avg_sdirswrf_at_age","ASD",30711,1,0.0532646206220537,0.817478484348279,0.22500648716683,0.225007831868889,1.34470205945258e-06,0.898328004778329
"266","MD_Mean","avg_sdirswrf_at_age","BIP",30711,1,5.18775696893406,0.022753400040187,0.22500648716683,0.225137433765239,0.000130946598408788,0.121171952876736
"267","MD_Mean","avg_sdirswrf_at_age","MDD",30711,1,6.85824771321401,0.0088276384978719,0.22500648716683,0.22517958998477,0.000173102817940529,0.0677423325935048
"268","MD_Mean","avg_sdirswrf_at_age","OCD",30711,1,0.16873543024838,0.681240991854823,0.22500648716683,0.225010746993041,4.25982621160559e-06,0.824847024544362
"269","MD_Mean","avg_sdirswrf_at_age","SCZ",30711,1,2.6895209355289,0.101020425044454,0.22500648716683,0.225074380146114,6.78929792845007e-05,0.345209952940917
"270","MD_Mean","avg_sdirswrf_at_age","AD",30711,1,0.811529708339127,0.36767544525383,0.22500648716683,0.225026974287604,2.04871207742929e-05,0.600950032508508
"271","MD_Mean","avg_sduvrf_at_age","RDS1",28817,1,6.46263781907568,0.0110217893295765,0.221908177348455,0.222082715525887,0.000174538177432126,0.0677423325935048
"272","MD_Mean","avg_sduvrf_at_age","N1",25080,1,0.381575876337532,0.536766669945089,0.214443488178335,0.214455445925637,1.19577473021437e-05,0.740935587347515
"273","MD_Mean","avg_sduvrf_at_age","ANX",30711,1,2.34265655507698,0.125885033092755,0.225602906792958,0.225661998850884,5.90920579268406e-05,0.347291096503175
"274","MD_Mean","avg_sduvrf_at_age","ADHD",30711,1,0.145860174979711,0.702525981596697,0.225602906792958,0.225606586288652,3.67949569440862e-06,0.824847024544362
"275","MD_Mean","avg_sduvrf_at_age","ASD",30711,1,0.0573695731107766,0.810704405505359,0.225602906792958,0.225604354012569,1.4472196113724e-06,0.896356222303223
"276","MD_Mean","avg_sduvrf_at_age","BIP",30711,1,5.20881549326585,0.0224794491909704,0.225602906792958,0.225734283666342,0.000131376873384104,0.120425655141867
"277","MD_Mean","avg_sduvrf_at_age","MDD",30711,1,6.88578136602438,0.00869270730221864,0.225602906792958,0.225776570655845,0.000173663862887419,0.0677423325935048
"278","MD_Mean","avg_sduvrf_at_age","OCD",30711,1,0.170568550059763,0.679609897367763,0.225602906792958,0.225607209583219,4.30279026122915e-06,0.824847024544362
"279","MD_Mean","avg_sduvrf_at_age","SCZ",30711,1,2.71951602515757,0.0991382999826781,0.225602906792958,0.225671504055107,6.85972621492781e-05,0.343346633029168
"280","MD_Mean","avg_sduvrf_at_age","AD",30711,1,0.817669919450473,0.365869404599703,0.225602906792958,0.225623533033865,2.06262409072067e-05,0.600950032508508
"281","MD_Mean","avg_snlwrf_at_age","RDS1",28817,1,7.04349254196604,0.00795974374431655,0.220157495690995,0.220348145323815,0.000190649632819756,0.0677423325935048
"282","MD_Mean","avg_snlwrf_at_age","N1",25080,1,0.399263740107021,0.527475499657936,0.212525639488696,0.212538182072596,1.25425838997939e-05,0.731476039587276
"283","MD_Mean","avg_snlwrf_at_age","ANX",30711,1,2.34996944788196,0.125295767855077,0.223677984183113,0.223737408034004,5.9423850891055e-05,0.347291096503175
"284","MD_Mean","avg_snlwrf_at_age","ADHD",30711,1,0.122712530601234,0.726113354633912,0.223677984183113,0.223681087449069,3.10326595590049e-06,0.824847024544362
"285","MD_Mean","avg_snlwrf_at_age","ASD",30711,1,0.0598595019736206,0.806719776524554,0.223677984183113,0.22367949796768,1.5137845665314e-06,0.895250060261527
"286","MD_Mean","avg_snlwrf_at_age","BIP",30711,1,4.77770336778317,0.0288380747857978,0.223677984183113,0.223798788767809,0.000120804584695461,0.128486471817911
"287","MD_Mean","avg_snlwrf_at_age","MDD",30711,1,6.73721780458114,0.00944667127800001,0.223677984183113,0.223848324364498,0.000170340181384732,0.0677423325935048
"288","MD_Mean","avg_snlwrf_at_age","OCD",30711,1,0.203347863459082,0.652035195348754,0.223677984183113,0.223683126615114,5.14243200108733e-06,0.824847024544362
"289","MD_Mean","avg_snlwrf_at_age","SCZ",30711,1,2.53793182429067,0.111150574217187,0.223677984183113,0.223742160659572,6.41764764582886e-05,0.345660383909541
"290","MD_Mean","avg_snlwrf_at_age","AD",30711,1,0.759641508040447,0.38344755125327,0.223677984183113,0.223697194289115,1.92101060012828e-05,0.607675987279694
"291","MD_Mean","tp_at_age","RDS1",28817,1,6.59117373861058,0.01025355840999,0.219379229926779,0.219557817276427,0.000178587349648374,0.0677423325935048
"292","MD_Mean","tp_at_age","N1",25080,1,0.347107047321286,0.555760655843283,0.211548355519152,0.211559273193092,1.09176739406802e-05,0.761315966908607
"293","MD_Mean","tp_at_age","ANX",30711,1,2.42032579962116,0.119780327263121,0.223019099688636,0.223080354449935,6.12547612990344e-05,0.347291096503175
"294","MD_Mean","tp_at_age","ADHD",30711,1,0.118853731775085,0.730283412051976,0.223019099688636,0.223022107921159,3.00823252272209e-06,0.824847024544362
"295","MD_Mean","tp_at_age","ASD",30711,1,0.0377003146996174,0.846047432729307,0.223019099688636,0.223020053900262,9.54211625686652e-07,0.922960835704698
"296","MD_Mean","tp_at_age","BIP",30711,1,5.00450683795947,0.0252885540175669,0.223019099688636,0.223145745477576,0.0001266457889392,0.126885489005188
"297","MD_Mean","tp_at_age","MDD",30711,1,6.80711875436584,0.00908391709217458,0.223019099688636,0.223191352887878,0.000172253199241384,0.0677423325935048
"298","MD_Mean","tp_at_age","OCD",30711,1,0.170353995936769,0.679800274270038,0.223019099688636,0.223023411404925,4.31171628828553e-06,0.824847024544362
"299","MD_Mean","tp_at_age","SCZ",30711,1,2.58348253939723,0.107994135524658,0.223019099688636,0.22308448335115,6.53836625138793e-05,0.345660383909541
"300","MD_Mean","tp_at_age","AD",30711,1,0.779029424660252,0.377445052008709,0.223019099688636,0.223038816791494,1.97171028581411e-05,0.605526821404346
"301","RD_Mean","si10_at_age","RDS1",28817,1,6.47060990284753,0.0109724675118205,0.246016659009382,0.246185997863261,0.000169338853879014,0.0677423325935048
"302","RD_Mean","si10_at_age","N1",25080,1,0.174219451863178,0.676392327687293,0.238284449469516,0.238289743471326,5.29400180998563e-06,0.824847024544362
"303","RD_Mean","si10_at_age","ANX",30711,1,2.34873191160031,0.125395271375559,0.249974772065325,0.250032152787698,5.73807223735179e-05,0.347291096503175
"304","RD_Mean","si10_at_age","ADHD",30711,1,0.268683966534029,0.604219683751252,0.249974772065325,0.249981336596873,6.564531547959e-06,0.818832606150019
"305","RD_Mean","si10_at_age","ASD",30711,1,0.00919248461249708,0.923618533529001,0.249974772065325,0.249974996659543,2.24594217973495e-07,0.950135140400953
"306","RD_Mean","si10_at_age","BIP",30711,1,7.20504621203701,0.00727378864041843,0.249974772065325,0.250150767191211,0.00017599512588598,0.0677423325935048
"307","RD_Mean","si10_at_age","MDD",30711,1,6.54353766359191,0.0105313391379558,0.249974772065325,0.250134612198483,0.000159840133158645,0.0677423325935048
"308","RD_Mean","si10_at_age","OCD",30711,1,0.0321505119587411,0.857698903184879,0.249974772065325,0.249975557578055,7.85512730694382e-07,0.928529235386465
"309","RD_Mean","si10_at_age","SCZ",30711,1,4.02112367002018,0.0449425281008378,0.249974772065325,0.250073004822869,9.82327575442532e-05,0.169950736515773
"310","RD_Mean","si10_at_age","AD",30711,1,1.21573382062488,0.270208163105579,0.249974772065325,0.250004474160773,2.9702095448586e-05,0.496300707744941
"311","RD_Mean","d2m_at_age","RDS1",28817,1,6.90054809856838,0.00862149463616725,0.243927891954251,0.244108980078826,0.00018108812457443,0.0677423325935048
"312","RD_Mean","d2m_at_age","N1",25080,1,0.196202314895831,0.657807672440366,0.236090480880374,0.236096460041937,5.979161562919e-06,0.824847024544362
"313","RD_Mean","d2m_at_age","ANX",30711,1,2.31527691469206,0.128118784369317,0.247812580857197,0.247869307381057,5.67265238599346e-05,0.347291096503175
"314","RD_Mean","d2m_at_age","ADHD",30711,1,0.24114212489489,0.623385936739912,0.247812580857197,0.247818489471692,5.90861449464852e-06,0.824847024544362
"315","RD_Mean","d2m_at_age","ASD",30711,1,0.00727598302436689,0.93202394630313,0.247812580857197,0.247812759139222,1.78282024754228e-07,0.950135140400953
"316","RD_Mean","d2m_at_age","BIP",30711,1,7.11132226016272,0.00766387381868343,0.247812580857197,0.247986787916127,0.000174207058929898,0.0677423325935048
"317","RD_Mean","d2m_at_age","MDD",30711,1,6.55796905602752,0.0104462845317846,0.247812580857197,0.247973235240304,0.000160654383106335,0.0677423325935048
"318","RD_Mean","d2m_at_age","OCD",30711,1,0.0314540639111902,0.859232342946803,0.247812580857197,0.247813351569521,7.70712323655554e-07,0.928529235386465
"319","RD_Mean","d2m_at_age","SCZ",30711,1,4.13266729704828,0.042071589614549,0.247812580857197,0.247913829209617,0.000101248352419953,0.162196993016644
"320","RD_Mean","d2m_at_age","AD",30711,1,1.17194430939693,0.279010600417726,0.247812580857197,0.24784129569573,2.87148385325342e-05,0.499482861578685
"321","RD_Mean","t2m_at_age","RDS1",28817,1,6.86337778737682,0.00880262119799006,0.243757263711884,0.243937417271673,0.000180153559789037,0.0677423325935048
"322","RD_Mean","t2m_at_age","N1",25080,1,0.187901505723034,0.664672675240653,0.235876881780704,0.235882609582523,5.72780181945509e-06,0.824847024544362
"323","RD_Mean","t2m_at_age","ANX",30711,1,2.32039907149222,0.1276975647156,0.247650688433025,0.247707552681388,5.68642483630699e-05,0.347291096503175
"324","RD_Mean","t2m_at_age","ADHD",30711,1,0.23490403716825,0.627914619614141,0.247650688433025,0.247656445437987,5.75700496135978e-06,0.824847024544362
"325","RD_Mean","t2m_at_age","ASD",30711,1,0.00603444580237583,0.938081761322373,0.247650688433025,0.24765083632573,1.47892704888131e-07,0.950135140400953
"326","RD_Mean","t2m_at_age","BIP",30711,1,7.13040155482005,0.00758276684434955,0.247650688433025,0.24782540036653,0.000174711933504546,0.0677423325935048
"327","RD_Mean","t2m_at_age","MDD",30711,1,6.56581095332115,0.0104003622842549,0.247650688433025,0.247811569501366,0.000160881068340946,0.0677423325935048
"328","RD_Mean","t2m_at_age","OCD",30711,1,0.0299855370520631,0.862524192358135,0.247650688433025,0.247651423320514,7.3488748850159e-07,0.928529235386465
"329","RD_Mean","t2m_at_age","SCZ",30711,1,4.14286776231225,0.0418188515086919,0.247650688433025,0.24775220850354,0.000101520070514755,0.162196993016644
"330","RD_Mean","t2m_at_age","AD",30711,1,1.1812248467774,0.277115315736166,0.247650688433025,0.24767963688262,2.89484495945014e-05,0.499482861578685
"331","RD_Mean","u10_at_age","RDS1",28817,1,6.77570912522976,0.00924541245967552,0.244040584377514,0.244218370673948,0.000177786296434695,0.0677423325935048
"332","RD_Mean","u10_at_age","N1",25080,1,0.12779428951337,0.720733056880285,0.235840324779527,0.235844220528715,3.89574918874258e-06,0.824847024544362
"333","RD_Mean","u10_at_age","ANX",30711,1,2.23621416619767,0.134820970013004,0.24801329380672,0.248068068737879,5.47749311585466e-05,0.351706878294794
"334","RD_Mean","u10_at_age","ADHD",30711,1,0.236349914452051,0.626858388779757,0.24801329380672,0.248019083455078,5.78964835803997e-06,0.824847024544362
"335","RD_Mean","u10_at_age","ASD",30711,1,0.000189318094017115,0.989022109796324,0.24801329380672,0.248013298444309,4.63758839663875e-09,0.989022109796324
"336","RD_Mean","u10_at_age","BIP",30711,1,7.1022077643032,0.00770293250491716,0.24801329380672,0.248187231212538,0.00017393740581742,0.0677423325935048
"337","RD_Mean","u10_at_age","MDD",30711,1,6.57837045769535,0.0103272444817156,0.24801329380672,0.248174404865563,0.000161111058843311,0.0677423325935048
"338","RD_Mean","u10_at_age","OCD",30711,1,0.024826525574558,0.874801130510911,0.24801329380672,0.248013901963672,6.08156951437122e-07,0.936566843387196
"339","RD_Mean","u10_at_age","SCZ",30711,1,4.13197461928738,0.0420888102756643,0.24801329380672,0.248114498178671,0.000101204371950492,0.162196993016644
"340","RD_Mean","u10_at_age","AD",30711,1,1.1806197473281,0.2772383950861,0.24801329380672,0.248042213482657,2.89196759371557e-05,0.499482861578685
"341","RD_Mean","v10_at_age","RDS1",28817,1,6.54761051495025,0.0105075756903726,0.244987625285596,0.245159212685823,0.000171587400226741,0.0677423325935048
"342","RD_Mean","v10_at_age","N1",25080,1,0.143347559656484,0.704978712910781,0.237297768621695,0.237302130167888,4.36154619212759e-06,0.824847024544362
"343","RD_Mean","v10_at_age","ANX",30711,1,2.31206487757851,0.128383714723419,0.248975439947618,0.249032000203547,5.656025592915e-05,0.347291096503175
"344","RD_Mean","v10_at_age","ADHD",30711,1,0.215764998620644,0.64228919244753,0.248975439947618,0.24898071858708,5.27863946242491e-06,0.824847024544362
"345","RD_Mean","v10_at_age","ASD",30711,1,0.00449343369039754,0.946555805665108,0.248975439947618,0.248975549879163,1.0993154492267e-07,0.951885044515147
"346","RD_Mean","v10_at_age","BIP",30711,1,7.26582718309092,0.00703171755865979,0.248975439947618,0.249153155870818,0.000177715923200511,0.0677423325935048
"347","RD_Mean","v10_at_age","MDD",30711,1,6.44585988682239,0.011126014035122,0.248975439947618,0.249133104381874,0.000157664434256549,0.0677423325935048
"348","RD_Mean","v10_at_age","OCD",30711,1,0.0280997156423933,0.866875710391794,0.248975439947618,0.248976127404692,6.87457074072251e-07,0.931012099466127
"349","RD_Mean","v10_at_age","SCZ",30711,1,3.98227270079557,0.0459903038638015,0.248975439947618,0.24907285335163,9.74134040127583e-05,0.173185244675403
